web-scraper-order,web-scraper-start-url,Category,Category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,products-review
1605350052-316,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Nihar - Naturals Anti HairFall 5 Seeds Hair Oil - 200ml,https://www.banglashoppers.com/nihar-naturals-anti-hairfall-5-seeds-hair-oil-200ml.html,Nihar - Naturals Anti HairFall 5 Seeds Hair Oil - 200ml,160,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nihar_-_naturals_anti_hairfall_5_seeds_hair_oil_-_200ml.jpg,0,0
1605354535-663,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,LA Girl HD Pro Concealer - GC990 - Orange Corrector,https://www.banglashoppers.com/la-girl-hd-pro-concealer-gc990-orange-corrector.html,LA Girl HD Pro Concealer - GC990 - Orange Corrector,315,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/a/la_girl_hd_pro_concealer_-_gc990_-_orange_corrector.jpg,0,0
1605347747-125,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,The Body Shop - Pink Grapefruit Body Mist - 100ml,https://www.banglashoppers.com/the-body-shop-pink-grapefruit-body-mist-100ml.html,The Body Shop - Pink Grapefruit Body Mist - 100ml,1299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/h/the-body-shop---pink-grapefruit-body-mist---100ml-_france_-01.jpg,0,0
1605347424-98,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advanced Grooming Body Perfume - Passion - 120ml,https://www.banglashoppers.com/he-advanced-grooming-body-perfume-passion-120ml.html,HE Advanced Grooming Body Perfume - Passion - 120ml,300,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_passion__120ml.jpg,0,0
1605353180-484,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Aveeno Baby Cleansing Therapy Moisturizing Wash - 236ml,https://www.banglashoppers.com/aveeno-baby-cleansing-therapy-moisturizing-wash-236ml.html,Aveeno Baby Cleansing Therapy Moisturizing Wash - 236ml,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/v/aveeno_baby_cleansing_therapy_moisturizing_wash_-_236ml_01.jpg,0,0
1605353536-567,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Smoothing Face Primer - 30ml,https://www.banglashoppers.com/technic-smoothing-face-primer-30ml.html,Technic Smoothing Face Primer - 30ml,540,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_smoothing_face_primer_-_30ml.jpg,0,0
1605348323-186,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea - Men Deep Impact Comfort After Shave Lotion - 100ml,https://www.banglashoppers.com/nivea-men-deep-impact-comfort-after-shave-lotion-100ml-germany.html,Nivea - Men Deep Impact Comfort After Shave Lotion - 100ml,375,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_-_men_deep_impact_comfort_after_shave_lotion_-_100ml_1.jpg,0,0
1605348830-236,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Parachute Just For Baby Almond Milk & Olive Oil Baby Soap - 125g,https://www.banglashoppers.com/parachute-just-for-baby-almond-milk-olive-oil-baby-soap-125g.html,Parachute Just For Baby Almond Milk & Olive Oil Baby Soap - 125g,104,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/8/88._parachute_just_for_baby_baby_soap_125g.png,0,0
1605344792-43,https://www.banglashoppers.com/,Grooming Shop,https://www.banglashoppers.com/grooming-shop.html,Nivea Men Fresh & Cool Shaving Foam - 200ml,https://www.banglashoppers.com/nivea-men-fresh-cool-shaving-foam-200ml.html,Nivea Men Fresh & Cool Shaving Foam - 200ml,325,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_men_fresh_cool_shaving_foam_-_200m.jpg,0,0
1605352002-460,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Pepsodent - Sensitive Expert Relife & Protect Professional Toothpaste -140g,https://www.banglashoppers.com/pepsodent-sensitive-expert-relife-protect-professional-toothpaste-140g.html,Pepsodent - Sensitive Expert Relife & Protect Professional Toothpaste -140g,135,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/e/pepsodent-sensitive-expert-professional-hero-140g.png,0,0
1605348894-242,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo Baby Fabric Wash New Born - 600ml,https://www.banglashoppers.com/kodomo-baby-fabric-wash-new-born-600ml.html,Kodomo Baby Fabric Wash New Born - 600ml,328,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a9889.jpg,0,0
1605349627-292,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Baby Oil with Aloe Vera & Vitamin E - 414 ml,https://www.banglashoppers.com/johnson-s-baby-oil-with-aloe-vera-vitamin-e-414-ml.html,Johnson's Baby Oil with Aloe Vera & Vitamin E - 414 ml,1299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_baby_oil_with_aloe_vera_vitamin_e_-_414_ml.jpg,0,0
1605351200-406,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Olay - Luminous Brightening Foaming Cleanser - 100g,https://www.banglashoppers.com/olay-luminous-brightening-foaming-cleanser-100g.html,Olay - Luminous Brightening Foaming Cleanser - 100g,699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2230.jpg,0,0
1605349470-280,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson’s Calming Baby Shampoo - 400 ml,https://www.banglashoppers.com/johnson-s-calming-baby-shampoo-400-ml.html,Johnson’s Calming Baby Shampoo - 400 ml,1250,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_calming_baby_shampoo_-_400_ml_2_.jpg,0,0
1605353423-541,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Balance - Gold Collagen Rejuvenating & Firming Hydrogel Lip Mask - 6g (2 Pcs Mask),https://www.banglashoppers.com/balance-gold-collagen-rejuvenating-firming-hydrogel-lip-mask-6g-2-pcs-mask.html,Balance - Gold Collagen Rejuvenating & Firming Hydrogel Lip Mask - 6g (2 Pcs Mask),350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a3613-.jpg,0,0
1605353684-602,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic False Nails With Glue - Squareletto Gloss Navy - 24 Pcs,https://www.banglashoppers.com/technic-false-nails-with-glue-squareletto-gloss-navy-24-pcs.html,Technic False Nails With Glue - Squareletto Gloss Navy - 24 Pcs,405,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_false_nails_with_glue_-_squareletto_gloss_navy_-_24_pcs.jpg,0,0
1605348258-177,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Men Energy 3 In 1 Shower Gel - 250ml,https://www.banglashoppers.com/nivea-men-energy-3-in-1-shower-gel-250ml.html,Nivea Men Energy 3 In 1 Shower Gel - 250ml,299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_men_shower_gel_energy_-_250ml.jpg,0,0
1605353188-486,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Aveeno Baby Soothing Relief Moisturizing Cream - 141g,https://www.banglashoppers.com/aveeno-baby-soothing-relief-moisturizing-cream-141g.html,Aveeno Baby Soothing Relief Moisturizing Cream - 141g,1099,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/v/aveeno_baby_soothing_relief_moisturizing_cream_-_141g.jpg,0,0
1605351171-400,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Creme 21 - 2 In 1 Shampoo + Shower Gel Sport Champ - 250ml,https://www.banglashoppers.com/creme-21-2-in-1-shampoo-shower-gel-sport-champ-250ml.html,Creme 21 - 2 In 1 Shampoo + Shower Gel Sport Champ - 250ml,289,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/r/creme_21_-_2_in_1_shampoo_shower_gel_sport_champ_-_250ml.jpg,0,0
1605351399-429,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Nivea Combo 21 - Facewash 150gm (Purifying/Refreshing) + Soft Cream 50ml,https://www.banglashoppers.com/nivea-combo-21-facewash-150gm-purifying-refreshing-soft-cream-50ml.html,Nivea Combo 21 - Facewash 150gm (Purifying/Refreshing) + Soft Cream 50ml,399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/v/i/viber_image_2020-10-18_13-19-21.jpg,0,0
1605344824-47,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Fogg Scent Fame For Men - 100ml,https://www.banglashoppers.com/fogg-scent-fame-for-men-100ml.html,Fogg Scent Fame For Men - 100ml,799,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/o/fogg_-_scent_rock_star_fame_-_100_ml.jpg,0,0
1605346015-61,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Fragrance Body Spray Appeal For Women - 120ml,https://www.banglashoppers.com/ossum-fragrance-body-spray-appeal-for-women-120ml.html,Ossum Fragrance Body Spray Appeal For Women - 120ml,325,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_fragrance_body_spray_appeal_for_women_-_120ml.jpg,0,0
1605348400-192,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Ponds Men Facewash Acne Solution 50g,https://www.banglashoppers.com/ponds-men-facewash-acne-solution-50g.html,Ponds Men Facewash Acne Solution 50g,125,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/m/pmas50h.png,0,0
1605348573-207,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Combo 14 - Roll On & Lip Balm ( Fresh Active + Original Care) 50+5.5 ml,https://www.banglashoppers.com/nivea-combo-14-roll-on-lip-balm-fresh-active-original-care-50-5-5-ml.html,Nivea Combo 14 - Roll On & Lip Balm ( Fresh Active + Original Care) 50+5.5 ml,349,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_combo_14_-_roll_on_lip_balm_fresh_active_original_care_50_5.5_ml.jpg,0,0
1605350643-361,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Sunsilk Shampoo Lusciously Thick & Long 180ml,https://www.banglashoppers.com/sunsilk-shampoo-lusciously-thick-long-180ml.html,Sunsilk Shampoo Lusciously Thick & Long 180ml,185,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/s/ssll180h.jpg,0,0
1605354436-656,https://www.banglashoppers.com/,Editors Choice,https://www.banglashoppers.com/editors-choice.html,Bragg - Organic Raw- Unfiltered Apple Cider Vinegar - 473ml,https://www.banglashoppers.com/bragg-organic-raw-unfiltered-apple-cider-vinegar-473ml.html,Bragg - Organic Raw- Unfiltered Apple Cider Vinegar - 473ml,599,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7772.jpg,0,0
1605349118-254,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Pampers - Baby Dry Pants Medium 7-12 Kg - 54 Pants,https://www.banglashoppers.com/pampers-baby-dry-pants-medium-7-12-kg-54-pants.html,Pampers - Baby Dry Pants Medium 7-12 Kg - 54 Pants,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/pampers---baby-dry-pants-medium-7-12-kg---54-pants.jpg,0,0
1605353134-476,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Neutrogena - Skin Detox Dual Action Moisturiser - 50ml,https://www.banglashoppers.com/neutrogena-skin-detox-dual-action-moisturiser-50ml.html,Neutrogena - Skin Detox Dual Action Moisturiser - 50ml,1550,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2169.jpg,0,0
1605354824-692,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Simple Refreshing Gel Wash and Nature Republic Soothing Aloe Gel Combo,https://www.banglashoppers.com/simple-refreshing-gel-wash-and-nature-republic-soothing-aloe-gel-combo.html,Simple Refreshing Gel Wash and Nature Republic Soothing Aloe Gel Combo,1199,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/a/face_wash_and_moisturizer_1.jpg,0,0
1605347641-117,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Nivea Combo 10 - Fresh Natural Deodorant ( Roll on Fresh Natural ) - 150ml +50 ml,https://www.banglashoppers.com/nivea-combo-10-fresh-natural-deodorant-roll-on-fresh-natural-150ml-50-ml.html,Nivea Combo 10 - Fresh Natural Deodorant ( Roll on Fresh Natural ) - 150ml +50 ml,399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/1/_/1_22_2.jpg,0,0
1605347981-150,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Garnier Men Oil Clear Deep Cleansing Clay D-tox Icy Face Wash- 100g,https://www.banglashoppers.com/garnier-men-oil-clear-deep-cleansing-clay-d-tox-icy-face-wash-100g.html,Garnier Men Oil Clear Deep Cleansing Clay D-tox Icy Face Wash- 100g,213,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/a/garnier-men-oil-clear-clay-facewash-100g.jpg,0,0
1605353243-499,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Neutrogena Hydro Boost Hydrating Cleansing Gel & Oil-Free Makeup Remover with Hyaluronic Acid -170 g,https://www.banglashoppers.com/neutrogena-hydro-boost-hydrating-cleansing-gel-oil-free-makeup-remover-with-hyaluronic-acid-170-g.html,Neutrogena Hydro Boost Hydrating Cleansing Gel & Oil-Free Makeup Remover with Hyaluronic Acid -170 g,1395,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_hydro_boost_hydrating_cleansing_gel_acid_-170_g.jpg,0,0
1605353201-489,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Aveeno Daily Moisturizing Vanilla And Oats Body Yogurt Lotion - 198gm,https://www.banglashoppers.com/aveeno-daily-moisturizing-vanilla-and-oats-body-yogurt-lotion-198gm.html,Aveeno Daily Moisturizing Vanilla And Oats Body Yogurt Lotion - 198gm,1350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/v/aveeno-body-yogurt-vanilla-_-oats_-jar-7-oz.-01.jpg,0,0
1605353528-565,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 Metal Flash Metallic Glitter Eyeliner - Iridescent,https://www.banglashoppers.com/w7-metal-flash-metallic-glitter-eyeliner-iridescent.html,W7 Metal Flash Metallic Glitter Eyeliner - Iridescent,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_metal_flash_metallic_glitter_eyeliner_-_iridescent.jpg,0,0
1605346779-69,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Gucci - A Winter Melody Eau De Parfum For Women - 150ml,https://www.banglashoppers.com/gucci-a-winter-melody-eau-de-parfum-for-women-150ml.html,Gucci - A Winter Melody Eau De Parfum For Women - 150ml,13005,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/u/gucci_-_a_winter_melody_eau_de_parfum_for_women_-_150ml_uk_.jpg,0,0
1605344749-35,https://www.banglashoppers.com/,Grooming Shop,https://www.banglashoppers.com/grooming-shop.html,Dove Original Cream Antiperspirant Underarm Deodorant - 50ml,https://www.banglashoppers.com/dove-original-cream-antiperspirant-underarm-deodorant-50ml.html,Dove Original Cream Antiperspirant Underarm Deodorant - 50ml,400,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/d/o/dove_original_deodorant_cream_-_50ml.jpg,0,0
1605348771-229,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Herbal Essence Boosted Volume Body Envy Shampoo - 1180ml,https://www.banglashoppers.com/herbal-essence-boosted-volume-body-envy-shampoo-1180ml.html,Herbal Essence Boosted Volume Body Envy Shampoo - 1180ml,2299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7766.jpg,0,0
1605353377-530,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Calvin Klein - CK One Skin Moisturizing Body Lotion - 250ml,https://www.banglashoppers.com/calvin-klein-ck-one-skin-moisturizing-body-lotion-250ml.html,Calvin Klein - CK One Skin Moisturizing Body Lotion - 250ml,2950,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/a/calvin_klein_-_ck_one_skin_moisturizing_body_lotion_-_250ml_usa_.jpg,0,0
1605347543-107,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Nivea Pearl & Beauty Body Spray (48h) - 150ml,https://www.banglashoppers.com/nivea-pearl-beauty-body-spray-48h-150ml.html,Nivea Pearl & Beauty Body Spray (48h) - 150ml,280,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea-body-spray-pearl-_-beauty---150ml_1.jpg,0,0
1605349521-284,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Baby Skin Nourish Vanilla Oat Lotion - 500 ml,https://www.banglashoppers.com/johnson-s-baby-skin-nourish-vanilla-oat-lotion-500-ml.html,Johnson's Baby Skin Nourish Vanilla Oat Lotion - 500 ml,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_baby_skin_nourish_vanilla_oat_lotion_-_500_ml.jpg,0,0
1605353979-648,https://www.banglashoppers.com/,Editors Choice,https://www.banglashoppers.com/editors-choice.html,Balance Gold Collagen Rejuvenating Serum - 30ml,https://www.banglashoppers.com/balance-gold-collagen-rejuvenating-serum-30ml.html,Balance Gold Collagen Rejuvenating Serum - 30ml,750,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/b/a/balance_gold_collagen_rejuvenating_serum_-_30ml_1.jpg,0,0
1605344400-24,https://www.banglashoppers.com/,Fashion & Accessories,https://www.banglashoppers.com/fashion-accesories.html,Coolense Contact Lense - Blue 5,https://www.banglashoppers.com/coolense-contact-lense-blue-5.html,Coolense Contact Lense - Blue 5,1125,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/b/l/blue_5.jpg,0,0
1605353589-579,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 OTT Magic Metals Glitter & Glam Topper Eye Shadow - Taupe Notch - 3.5ml,https://www.banglashoppers.com/w7-ott-magic-metals-glitter-glam-topper-eye-shadow-taupe-notch-3-5ml.html,W7 OTT Magic Metals Glitter & Glam Topper Eye Shadow - Taupe Notch - 3.5ml,500,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_ott_magic_metals_glitter_glam_topper_-_taupe_notch_-_3.5ml.jpg,0,0
1605350187-326,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Emami 7 Oils in One Pumpkin plus - 300ml,https://www.banglashoppers.com/emami-7-oils-in-one-pumpkin-plus-300ml.html,Emami 7 Oils in One Pumpkin plus - 300ml,245,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/u/pumpkin_300ml_1.jpg,0,0
1605344326-9,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Trix Dishwashing Liquid Bottle Lemon Sparkling Clean 500ml,https://www.banglashoppers.com/trix-dishwashing-liquid-bottle-lemon-sparkling-clean-500ml.html,Trix Dishwashing Liquid Bottle Lemon Sparkling Clean 500ml,105,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941100280607.jpg,0,0
1605349494-282,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's - Baby Shampoo 400ml,https://www.banglashoppers.com/johnson-s-baby-shampoo-400ml.html,Johnson's - Baby Shampoo 400ml,1250,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_-_baby_shampoo_400ml.jpg,0,0
1605348712-218,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo - Baby Powder - Age 6+ - Sunshine Kids - 400gm,https://www.banglashoppers.com/kodomo-baby-powder-age-6-sunshine-kids-400gm.html,Kodomo - Baby Powder - Age 6+ - Sunshine Kids - 400gm,499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7239.jpg,0,0
1605348959-246,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo Salviettine Detergenti-soft Cleansing Baby Wipes 85 Pcs Age 0+ - Blue,https://www.banglashoppers.com/kodomo-salviettine-detergenti-soft-cleansing-baby-wipes-85-pcs-age-0-blue.html,Kodomo Salviettine Detergenti-soft Cleansing Baby Wipes 85 Pcs Age 0+ - Blue,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a9932.jpg,0,0
1605353798-627,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Rose Primer Oil - 25ml,https://www.banglashoppers.com/technic-rose-primer-oil-25ml.html,Technic Rose Primer Oil - 25ml,585,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_rose_primer_oil_-_25ml.png,0,0
1605353507-560,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Pro Pigment Loose Eye Shadow Powder - Merry Mermaid,https://www.banglashoppers.com/technic-pro-pigment-loose-eye-shadow-powder-merry-mermaid.html,Technic Pro Pigment Loose Eye Shadow Powder - Merry Mermaid,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_pro_pigment_loose_eye_shadow_powder_-_merry_mermaid.jpg,0,0
1605353523-564,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 Metal Flash Metallic Glitter Eyeliner - Glitzy,https://www.banglashoppers.com/w7-metal-flash-metallic-glitter-eyeliner-glitzy.html,W7 Metal Flash Metallic Glitter Eyeliner - Glitzy,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_metal_flash_metallic_glitter_eyeliner_-_glitzy.jpg,0,0
1605347584-113,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Axe combo 03 - Body Spray (Gold Temptation + You) - 150+150 ml,https://www.banglashoppers.com/axe-combo-03-body-spray-gold-temptation-you-150-150-ml.html,Axe combo 03 - Body Spray (Gold Temptation + You) - 150+150 ml,225,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/1/_/1._axe_gold_temptation_deodorant_150ml_axe_you_deodorant_150ml_free.jpg,0,0
1605347266-86,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Nivea Fresh Natural Deodorant Ocean Extracts (48h) - 150ml,https://www.banglashoppers.com/nivea-fresh-natural-deodorant-ocean-extracts-48h-150ml.html,Nivea Fresh Natural Deodorant Ocean Extracts (48h) - 150ml,280,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_fresh_natural_deodorant_ocean_extracts_48h_-_150ml.jpg,0,0
1605353386-532,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Dove - Original Roll-On Anti-Perspirant Deodorant - 50ml,https://www.banglashoppers.com/dove-original-roll-on-anti-perspirant-deodorant-50ml.html,Dove - Original Roll-On Anti-Perspirant Deodorant - 50ml,400,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/d/o/dove_-_original_roll-on_anti-perspirant_deodorant_-_50ml.jpg,0,0
1605350828-375,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Clear Shampoo Complete Active Care Anti Dandruff 180ml,https://www.banglashoppers.com/clear-shampoo-complete-active-care-anti-dandruff-180ml.html,Clear Shampoo Complete Active Care Anti Dandruff 180ml,200,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/l/clcac180h.jpg,0,0
1605347450-100,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advanced Grooming Body Perfume - Intense - 120ml,https://www.banglashoppers.com/he-advanced-grooming-body-perfume-intense-120ml.html,HE Advanced Grooming Body Perfume - Intense - 120ml,300,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_intense__120ml.jpg,0,0
